ti_id;titel;jaar;druk;ppn_o;bibliotheek;categorie;_jaar;pers_id;voornaam;voorvoegsel;achternaam;jaar_geboren;jaar_overlijden;geb_datum;overl_datum;geb_plaats;overl_plaats;geb_plaats_code;geb_land_code;overl_plaats_code;overl_land_code;vrouw;url;text_url;maand;genre
hade002meng01;Mengeldichten;13de eeuw;handschrift;;;1;1200;hade002;;;Hadewijch;?;1248;;;;;;;;;1;https://dbnl.org/tekst/hade002meng01_01;https://dbnl.org/nieuws/text.php?id=hade002meng01;;poezie
hade002jvan01;Visioenen;13de eeuw;handschrift;;;1;1200;hade002;;;Hadewijch;?;1248;;;;;;;;;1;https://dbnl.org/tekst/hade002jvan01_01;https://dbnl.org/nieuws/text.php?id=hade002jvan01;;proza
hade002jvan02;Strophische Gedichten;13de eeuw;handschrift;;;1;1200;hade002;;;Hadewijch;?;1248;;;;;;;;;1;https://dbnl.org/tekst/hade002jvan02_01;https://dbnl.org/nieuws/text.php?id=hade002jvan02;;poezie
haer002lied01;Liedekens ende Refereynen Ghemaeckt by Haerlem Soetendal, van zijn Avontueren;1618;8ste druk;400865106;gent_001univ01;3;1618;haer002;;;Haerlem Soetendal;?(16de eeuw);?(17de eeuw);;;;;;;;;0;https://dbnl.org/tekst/haer002lied01_01;haer002lied01_01;2013_06   ;poezie
_nie030nieu01;Een nieuw lied;ca. 1795-1819;1ste druk;;denha004koni01;1;1795;_nie030;anoniem;;Nieuw lied, Een;;;;;;;;;;;0;https://dbnl.org/tekst/_nie030nieu01_01;_nie030nieu01_01;;poezie
_hol009holl01;De Hollander zoo als 'er velen zijn, parodie op den Hollander zoo als 'er meer zijn;1814;1ste druk;393593266;denha004koni01;1;1814;_hol009;anoniem;;Hollander zoo als 'er velen zijn, parodie op den Hollander, zoo als 'er meer zijn, De;;;;;;;;;;;0;https://dbnl.org/tekst/_hol009holl01_01;_hol009holl01_01;;poezie
_war002ware01;Een ware en aanddoenlyke historie;ca. 1810;1ste druk;;denha004koni01;1;1810;_war002;anoniem;;Ware en aanddoenlyke [!] historie, Een;;;;;;;;;;;0;https://dbnl.org/tekst/_war002ware01_01;_war002ware01_01;2011_09   ;poezie
_ong002onge01;De ongelukkige pierewaijer;ca. 1830;1ste druk;;denha004koni01;1;1830;_ong002;anoniem;;Ongelukkige pierewaijer, De;;;;;;;;;;;0;https://dbnl.org/tekst/_ong002onge01_01;_ong002onge01_01;2011_09   ;poezie
_spi008spie01;Spiegel der jeugt, voor alle die zig in den huwelyke staat willen begeven;18de eeuw;1ste druk;394005449;denha004koni01;1;1700;_spi008;anoniem;;Spiegel der jeugt, voor alle die zig in den huwelyke staat willen begeven;;;;;;;;;;;0;https://dbnl.org/tekst/_spi008spie01_01;_spi008spie01_01;2011_10   ;poezie
_wre001wred01;Wreede moord, gepleegd door Sara Geldhof;ca. 1838;1ste druk;;denha004koni01;1;1838;_wre001;anoniem;;Wreede moord, gepleegd door Sara Geldhof;;;;;;;;;;;0;https://dbnl.org/tekst/_wre001wred01_01;_wre001wred01_01;;poezie
_nie053nieu01;Een nieuwe klucht, van eenige verliefde meisjes op de brave schutters;ca. 1810;1ste druk;393210111;denha004koni01;1;1810;_nie053;anoniem;;Nieuwe klucht, van eenige verliefde meisjes op de brave schutters, Een;;;;;;;;;;;0;https://dbnl.org/tekst/_nie053nieu01_01;_nie053nieu01_01;2011_07   ;poezie
_gru003gruw01;De gruweldadige tyranie of de afschrikkelijke misdaad;ca. 1811;1ste druk;;denha004koni01;1;1811;_gru003;anoniem;;Gruweldadige tyranie of de afschrikkelijke misdaad, De;;;;;;;;;;;0;https://dbnl.org/tekst/_gru003gruw01_01;_gru003gruw01_01;;poezie
_moo003moor01;Moord van Amsterdam door een jong matroos Zeeger Vermeulen aan een Engelsch weesmeisje;ca. 1834;1ste druk;;denha004koni01;1;1834;_moo003;anoniem;;Moord van Amsterdam door een jong matroos Zeeger Vermeulen aan een Engelsch weesmeisje;;;;;;;;;;;0;https://dbnl.org/tekst/_moo003moor01_01;_moo003moor01_01;;poezie
haec001psal02;De Psalmen Dauids;1579;1ste druk;;;1;1579;haec001;Willem;van;Haecht;ca. 1530;voor 1612;;;Antwerpen?;Noord-Nederland;antwe001;;;;0;https://dbnl.org/tekst/haec001psal02_01;https://dbnl.org/nieuws/text.php?id=haec001psal02;;poezie
haec001psal01;De Psalmen Dauids;1583;3de druk;394969391;amste001meer01;3;1583;haec001;Willem;van;Haecht;ca. 1530;voor 1612;;;Antwerpen?;Noord-Nederland;antwe001;;;;0;https://dbnl.org/tekst/haec001psal01_01;haec001psal01_01;2010_06   ;poezie
_zie002ziel01;Ziels zugt om met ziel en ligchaam voor God te mogen leven;ca. 1830;1ste druk;394975758;denha004koni01;1;1830;_zie002;anoniem;;Ziels zugt om met ziel en ligchaam voor God te mogen leven;;;;;;;;;;;0;https://dbnl.org/tekst/_zie002ziel01_01;_zie002ziel01_01;2013_04   ;poezie
_ged001gedi01;Een gedigt op de tegenwoordige tijd;1813;1ste druk;;denha004koni01;1;1813;_ged001;anoniem;;Gedigt op de tegenwoordige tijd;;;;;;;;;;;0;https://dbnl.org/tekst/_ged001gedi01_01;_ged001gedi01_01;;poezie
_nie078nieu01;Een nieuw lied. Ter eere van onze geliefde souverein en zyne koninglyke gemalinne;ca. 1795-1819;1ste druk;;denha004koni01;1;1795;_nie078;anoniem;;Nieuw lied. Ter eere van onze geliefde souverein en zyne koninglyke gemalinne, Een;;;;;;;;;;;0;https://dbnl.org/tekst/_nie078nieu01_01;_nie078nieu01_01;2011_09   ;poezie
_nie032nieu01;Een nieuw lied. Of aardige klugt van een man met een weyde mond en de vrouw met een groote neus;ca. 1795-1819;1ste druk;;denha004koni01;1;1795;_nie032;anoniem;;Nieuw lied. Of aardige klugt van een man met een weyde mond en de vrouw met een groote neus, Een;;;;;;;;;;;0;https://dbnl.org/tekst/_nie032nieu01_01;_nie032nieu01_01;;poezie
_nie044nieu01;Een nieuw lied, of kermis-trant van het Savoojaars meysje;ca. 1810;1ste druk;394975774;denha004koni01;1;1810;_nie044;anoniem;;Nieuw lied, of kermis-trant van het Savoojaars meysje, Een;;;;;;;;;;;0;https://dbnl.org/tekst/_nie044nieu01_01;_nie044nieu01_01;2013_04   ;poezie
_nie057nieu01;Een nieuw lied. Op een wagtend meisje;ca. 1810;1ste druk;;denha004koni01;1;1810;_nie057;anoniem;;Nieuw lied. Op een wagtend meisje, Een;;;;;;;;;;;0;https://dbnl.org/tekst/_nie057nieu01_01;_nie057nieu01_01;2011_07   ;poezie
haes001juda01;Judas de verrader;1714;1ste druk;;denha004koni01;1;1714;haes001;Joan;de;Haes;1685;1723;03-nov;12-feb;Rotterdam;Rotterdam;rotte002;;rotte002;;0;https://dbnl.org/tekst/haes001juda01_01;haes001juda01_01;2019_02   ;poezie
hall003dood01;Bij den dood van Richeus van Ommeren, rector der Latijnsche schoole te Amsteldam;1796;1ste druk;393212556;denha004koni01;1;1796;hall003;M.C.;van;Hall;1768;1858;04-feb;19-jan;Vianen;Amsterdam;viane001;;amste001;;0;https://dbnl.org/tekst/hall003dood01_01;hall003dood01_01;;poezie
hall003mrjk01;Mr. J. Kinker. Bijdragen tot zijn leven, karakter en schriften;1850;1ste druk;394957628;leide001dbnl01;1;1850;hall003;M.C.;van;Hall;1768;1858;04-feb;19-jan;Vianen;Amsterdam;viane001;;amste001;;0;https://dbnl.org/tekst/hall003mrjk01_01;https://dbnl.org/nieuws/text.php?id=hall003mrjk01;;sec - letterkunde
halm002davi01;Davids Harpzangen, of de CL Psalmen van den koninklyken Profeet David, en andere heilige Mannen;1707;1ste druk;394963865;utrec001univ01;1;1707;halm002;François;;Halma;1653;1722;03-jan;13-jan;Willige Langerak-Schoonhoven;Leeuwarden;willi001;;leeuw001;;0;https://dbnl.org/tekst/halm002davi01_01;halm002davi01_01;2012_04   ;poezie
_nie052nieu01;Een nieuw lied van een klagend jongman. Of tegenzang van het meisje als haar moeder;ca. 1810;1ste druk;394975839;denha004koni01;1;1810;_nie052;anoniem;;Nieuw lied van een klagend jongman Of tegenzang van het meisje als haar moeder, Een;;;;;;;;;;;0;https://dbnl.org/tekst/_nie052nieu01_01;_nie052nieu01_01;2013_04   ;poezie
_roe002roem01;De roem der meisjes;ca. 1819-1842;1ste druk;;denha004koni01;1;1819;_roe002;anoniem;;Roem der meisjes, De;;;;;;;;;;;0;https://dbnl.org/tekst/_roe002roem01_01;_roe002roem01_01;2011_09   ;poezie
hare004geva01;Gevallen van Friso, koning der Gangariden en Prasiaten;1741;1ste druk;393343049;leide001univ01;1;1741;hare004;Willem;van;Haren;1710;1768;21-apr;04-jul;Leeuwarden;Sint-Oedenrode;leeuw001;;sinto001;;0;https://dbnl.org/tekst/hare004geva01_01;hare004geva01_01;2005_05   ;poezie
hare004leon01;Leonidas;1742;1ste druk;394975189;particuliere collectie;1;1742;hare004;Willem;van;Haren;1710;1768;21-apr;04-jul;Leeuwarden;Sint-Oedenrode;leeuw001;;sinto001;;0;https://dbnl.org/tekst/hare004leon01_01;hare004leon01_01;2009_04   ;proza
pars002bidd01;Het biddende kind;ca. 1850-1860;;393175014;haarl001stad01;1;1850;pars002;Petro;;Parson;1803;1878;11-mrt;13-mrt;Amsterdam;Steenwijk;amste001;;steen002;;0;https://dbnl.org/tekst/pars002bidd01_01;https://dbnl.org/nieuws/text.php?id=pars002bidd01;;jeugdliteratuur
pars002deug01;Deugd geeft vreugd;1850;;393175405;haarl001stad01;1;1850;pars002;Petro;;Parson;1803;1878;11-mrt;13-mrt;Amsterdam;Steenwijk;amste001;;steen002;;0;https://dbnl.org/tekst/pars002deug01_01;https://dbnl.org/nieuws/text.php?id=pars002deug01;;jeugdliteratuur
pass004spie01;Le miroir des plus belles courtisannes de ce temps;1631;1ste druk;410866474;losan001gett01;1;1631;pass004;Crispijn;van de;Passe jr.;1594;1670;;;Keulen;Amsterdam;keule001;duits01;amste001;;0;https://dbnl.org/tekst/pass004spie01_01;pass004spie01_01;2017_03   ;poezie
peen001likt01;Het likteeken;1844;1ste druk;;denha004koni01;1;1844;peen001;Hippoliet;van;Peene;1811;1864;01-jan;19-feb;Kaprijke;Gent;kapri001;;gent_001;;0;https://dbnl.org/tekst/peen001likt01_01;peen001likt01_01;2017_10   ;drama
peen001nege01;99 beesten en een boer;1854;1ste druk;;denha004koni01;1;1854;peen001;Hippoliet;van;Peene;1811;1864;01-jan;19-feb;Kaprijke;Gent;kapri001;;gent_001;;0;https://dbnl.org/tekst/peen001nege01_01;peen001nege01_01;2017_10   ;drama
peen001tamb01;Tamboer Janssens;1854;1ste druk;410867128;denha004koni01;1;1854;peen001;Hippoliet;van;Peene;1811;1864;01-jan;19-feb;Kaprijke;Gent;kapri001;;gent_001;;0;https://dbnl.org/tekst/peen001tamb01_01;peen001tamb01_01;2017_04   ;drama
_bem001bemo01;De bemoedigde ambachtsman;ca. 1840;1ste druk;;denha004koni01;1;1840;_bem001;anoniem;;Bemoedigde ambachtsman, De;;;;;;;;;;;0;https://dbnl.org/tekst/_bem001bemo01_01;_bem001bemo01_01;;poezie
daen003aanz01;Aan zyne Geldersche en Overysselsche landgenooten;1794;1ste druk;394960300;denha004koni01;1;1794;daen003;Herman Willem;;Daendels;1762;1818;21-okt;02-mei;Hattem;Guinea;hatte002;;;ghana01;0;https://dbnl.org/tekst/daen003aanz01_01;daen003aanz01_01;2014_10   ;non-fictie
perp002onde01;Onderwijs voor kinderen;1782;1ste druk;393467627;denha004koni01;1;1782;perp002;Willem Emmery;de;Perponcher;1741;1819;16-apr;25-jun;Den Haag;Utrecht;denha004;;utrec001;;0;https://dbnl.org/tekst/perp002onde01_01;perp002onde01_01;2005_12   ;proza
gene002dich01;Dichtwerken;1869;1ste druk;393476820;leide001univ01;1;1869;gene002;P.A.;de;Génestet;1829;1861;21-nov;02-jul;Amsterdam;Rozendaal;amste001;;rozen001;;0;https://dbnl.org/tekst/gene002dich01_01;gene002dich01_01;2004_12   ;poezie
gene002laat01;Laatste der eerste;1861;1ste druk;;;1;1861;gene002;P.A.;de;Génestet;1829;1861;21-nov;02-jul;Amsterdam;Rozendaal;amste001;;rozen001;;0;https://dbnl.org/tekst/gene002laat01_01;https://dbnl.org/nieuws/text.php?id=gene002laat01;;poezie
gene002eers02;Eerste gedichten;1863;2de druk;394965957;leide001dbnl01;3;1863;gene002;P.A.;de;Génestet;1829;1861;21-nov;02-jul;Amsterdam;Rozendaal;amste001;;rozen001;;0;https://dbnl.org/tekst/gene002eers02_01;https://dbnl.org/nieuws/text.php?id=gene002eers02;;poezie
gene002dich02;Dichtwerken;1871;2de druk;393535088;leide001dbnl01;3;1871;gene002;P.A.;de;Génestet;1829;1861;21-nov;02-jul;Amsterdam;Rozendaal;amste001;;rozen001;;0;https://dbnl.org/tekst/gene002dich02_01;https://dbnl.org/nieuws/text.php?id=gene002dich02;;poezie
gerr002oude01;De oude Belgen. Deel 1;1854;1ste druk;408343583;gent_001univ01;1;1854;gerr002;Lodewijk;;Gerrits;1827;1873;13-aug;17-aug;Antwerpen;Antwerpen;antwe001;;antwe001;;0;https://dbnl.org/tekst/gerr002oude01_01;gerr002oude01_01;2016_09   ;proza
gerr002zoon01;Zoon des volks;1847;1ste druk;408488514;gent_001univ01;1;1847;gerr002;Lodewijk;;Gerrits;1827;1873;13-aug;17-aug;Antwerpen;Antwerpen;antwe001;;antwe001;;0;https://dbnl.org/tekst/gerr002zoon01_01;gerr002zoon01_01;2016_09   ;proza
gerr002oude02;De oude Belgen. Deel 2;1854;1ste druk;408343702;gent_001univ01;1;1854;gerr002;Lodewijk;;Gerrits;1827;1873;13-aug;17-aug;Antwerpen;Antwerpen;antwe001;;antwe001;;0;https://dbnl.org/tekst/gerr002oude02_01;gerr002oude02_01;2016_09   ;proza
gher002tots01;Tot 's Heren lof verzaamd om vrolyck zinghen reyne dit liedeboeck ghenaamd;1620;?;394968174;leide001univ01;3;1620;gher002;Abraham;van;Gherwen;?(16de eeuw);?(17de eeuw);;;;;;;;;0;https://dbnl.org/tekst/gher002tots01_01;https://dbnl.org/nieuws/text.php?id=gher002tots01;;poezie
gijs004verm01;Het vermaaklyk buitenleven, of de zingende en speelende boerenvreugd;1716;1ste druk;394984609;denha004koni01;1;1716;gijs004;Jan;van;Gijsen;1668;1722;29-mei;29-jan;Haarlem;Amsterdam;haarl001;;amste001;;0;https://dbnl.org/tekst/gijs004verm01_01;gijs004verm01_01;2012_10   ;poezie
ghys002dits01;Dits den 'Credo in Deum' gedicht op ten Coninck van Vranckryck;1513;1ste druk;;;1;1513;ghys002;Antonius;;Ghyselers;voor 1490;na 1513;;;Landen;;lande003;;;;0;https://dbnl.org/tekst/ghys002dits01_01;https://dbnl.org/nieuws/text.php?id=ghys002dits01;;poezie
ghys002lied01;Liedt van den Hertoch van Geldre;1505;1ste druk;;;1;1505;ghys002;Antonius;;Ghyselers;voor 1490;na 1513;;;Landen;;lande003;;;;0;https://dbnl.org/tekst/ghys002lied01_01;https://dbnl.org/nieuws/text.php?id=ghys002lied01;;poezie
ghis001vane01;Van Eneas en Dido;ca. 1551-1552;1ste druk;;;1;1551;ghis001;Cornelis;van;Ghistele;ca. 1510-1511;1573;;;Antwerpen;Antwerpen;antwe001;;antwe001;;0;https://dbnl.org/tekst/ghis001vane01_01;https://dbnl.org/nieuws/text.php?id=ghis001vane01;;drama
hemk002reke01;Rekenboekjes. Deel 1;1846;;393173216;haarl001stad01;1;1846;hemk002;H.;;Hemkes;1807;1889;01-feb;09-sep;Beneden Knijpe;Haarlem;bened001;;haarl001;;0;https://dbnl.org/tekst/hemk002reke01_01;https://dbnl.org/nieuws/text.php?id=hemk002reke01;;jeugdliteratuur
hemk002reke02;Rekenboekjes. Deel 1;1843;;393173224;haarl001stad01;1;1843;hemk002;H.;;Hemkes;1807;1889;01-feb;09-sep;Beneden Knijpe;Haarlem;bened001;;haarl001;;0;https://dbnl.org/tekst/hemk002reke02_01;https://dbnl.org/nieuws/text.php?id=hemk002reke02;;jeugdliteratuur
hemk002reke03;Rekenboekjes. Deel 5 ;1842;;393173208;haarl001stad01;1;1842;hemk002;H.;;Hemkes;1807;1889;01-feb;09-sep;Beneden Knijpe;Haarlem;bened001;;haarl001;;0;https://dbnl.org/tekst/hemk002reke03_01;https://dbnl.org/nieuws/text.php?id=hemk002reke03;;jeugdliteratuur
cort002lied03;Liederen;1868;1ste druk;39347593X;leide001inst01;1;1868;cort002;Frans;de;Cort;1834;1878;21-jun;18-jan;Antwerpen;Elsene;antwe001;;elsen002;;0;https://dbnl.org/tekst/cort002lied03_01;cort002lied03_01;2010_11   ;poezie
cost001sese01;De ses eerste vertoningen op de eeuwige vrede;1648;1ste druk;;;1;1648;cost001;Samuel;;Coster;1579;1665;16-sep;;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/cost001sese01_01;https://dbnl.org/nieuws/text.php?id=cost001sese01;;drama
cost001ghez01;Ghezelschap der goden, vergaert op de ghewenste bruyloft van Apollo;1618;1ste druk;;;1;1618;cost001;Samuel;;Coster;1579;1665;16-sep;;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/cost001ghez01_01;https://dbnl.org/nieuws/text.php?id=cost001ghez01;;drama
cost001duyt01;Duytsche Academi;1619;1ste druk;;;1;1619;cost001;Samuel;;Coster;1579;1665;16-sep;;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/cost001duyt01_01;https://dbnl.org/nieuws/text.php?id=cost001duyt01;;drama
cost001ithy01;Ithys;ca. 1615;1ste druk;;;1;1615;cost001;Samuel;;Coster;1579;1665;16-sep;;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/cost001ithy01_01;https://dbnl.org/nieuws/text.php?id=cost001ithy01;;drama
cost001poly01;Polyxena;1619;1ste druk;;;1;1619;cost001;Samuel;;Coster;1579;1665;16-sep;;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/cost001poly01_01;https://dbnl.org/nieuws/text.php?id=cost001poly01;;drama
cost002slag01;De slag bij Nieuwpoort;1860;1ste druk;;;1;1860;cost002;Isaäc;da;Costa;1798;1860;14-jan;28-apr;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/cost002slag01_01;https://dbnl.org/nieuws/text.php?id=cost002slag01;;poezie
cost002zita01;Zit aan mijne rechterhand;1848;1ste druk;;;1;1848;cost002;Isaäc;da;Costa;1798;1860;14-jan;28-apr;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/cost002zita01_01;https://dbnl.org/nieuws/text.php?id=cost002zita01;;poezie
cost002164801;1648 en 1848. Dichtstuk;1848;1ste druk;;;1;1848;cost002;Isaäc;da;Costa;1798;1860;14-jan;28-apr;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/cost002164801_01;https://dbnl.org/nieuws/text.php?id=cost002164801;;poezie
cost002bezw01;Bezwaren tegen den geest der eeuw;1823;1ste druk;393465543;amste001univ01;1;1823;cost002;Isaäc;da;Costa;1798;1860;14-jan;28-apr;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/cost002bezw01_01;cost002bezw01_01;200012;proza
cost002gees01;Geestelijke wapenkreet;1825;1ste druk;;;1;1825;cost002;Isaäc;da;Costa;1798;1860;14-jan;28-apr;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/cost002gees01_01;https://dbnl.org/nieuws/text.php?id=cost002gees01;;poezie
cost002godm01;God met ons;1826;1ste druk;;;1;1826;cost002;Isaäc;da;Costa;1798;1860;14-jan;28-apr;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/cost002godm01_01;https://dbnl.org/nieuws/text.php?id=cost002godm01;;poezie
cost002lofd01;Lof der dichtkunst;1813;1ste druk;;;1;1813;cost002;Isaäc;da;Costa;1798;1860;14-jan;28-apr;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/cost002lofd01_01;https://dbnl.org/nieuws/text.php?id=cost002lofd01;;poezie
cour001inte01;Interest van Holland, ofte gronden van Hollands-Welvaren;1662;1ste druk;393341674;leide001univ01;1;1662;cour001;Pieter;de la;Court;1618;1685;;28-apr;Leiden;Amsterdam;leide001;;amste001;;0;https://dbnl.org/tekst/cour001inte01_01;cour001inte01_01;2009_09   ;non-fictie
_taf005tafe01;Tafelspeelken van twee personagien, eenen man ende een wijf, ghecleet up zij boerssche;15de eeuw;;;;1;1400;_taf005;anoniem;;Tafelspeelken van twee personagien, eenen man ende een wijf, ghecleet up zij boerssche;;;;;;;;;;;0;https://dbnl.org/tekst/_taf005tafe01_01;https://dbnl.org/nieuws/text.php?id=_taf005tafe01;;drama
_taf005tafe01;Tafelspeelken van twee personagien, eenen man ende een wijf, ghecleet up zij boerssche;15de eeuw;;;;1;1400;_taf005;anoniem;;Tafelspeelken van twee personagien, eenen man ende een wijf, ghecleet up zij boerssche;;;;;;;;;;;0;https://dbnl.org/tekst/_taf005tafe01_01;https://dbnl.org/nieuws/text.php?id=_taf005tafe01;;poezie
crem001toon01;Tooneelspelers;1876;1ste druk;393486451;leide001dbnl01;1;1876;crem001;J.J.;;Cremer;1827;1880;01-sep;05-jun;Arnhem;Den Haag;arnhe001;;denha004;;0;https://dbnl.org/tekst/crem001toon01_01;https://dbnl.org/nieuws/text.php?id=crem001toon01;;proza
crem001dokt01;Dokter Helmond en zijn vrouw;1870;1ste druk;393486443;;1;1870;crem001;J.J.;;Cremer;1827;1880;01-sep;05-jun;Arnhem;Den Haag;arnhe001;;denha004;;0;https://dbnl.org/tekst/crem001dokt01_01;https://dbnl.org/nieuws/text.php?id=crem001dokt01;;proza
crem001fabr01;Fabriekskinderen;1863;1ste druk;393341720;leide001univ01;1;1863;crem001;J.J.;;Cremer;1827;1880;01-sep;05-jun;Arnhem;Den Haag;arnhe001;;denha004;;0;https://dbnl.org/tekst/crem001fabr01_01;crem001fabr01_01;2008_05   ;proza
crem001leli01;De lelie van 's-Gravenhage;1851;1ste druk;393519759;leide001dbnl01;1;1851;crem001;J.J.;;Cremer;1827;1880;01-sep;05-jun;Arnhem;Den Haag;arnhe001;;denha004;;0;https://dbnl.org/tekst/crem001leli01_01;https://dbnl.org/nieuws/text.php?id=crem001leli01;;proza
crem001nove01;Novellen en vertellingen;1873;1ste druk;393548015;leide001dbnl01;1;1873;crem001;J.J.;;Cremer;1827;1880;01-sep;05-jun;Arnhem;Den Haag;arnhe001;;denha004;;0;https://dbnl.org/tekst/crem001nove01_01;https://dbnl.org/nieuws/text.php?id=crem001nove01;;proza
crem001over01;Overbetuwsche novellen;1871-1872;1ste druk;397114028;leide001dbnl01;1;1871;crem001;J.J.;;Cremer;1827;1880;01-sep;05-jun;Arnhem;Den Haag;arnhe001;;denha004;;0;https://dbnl.org/tekst/crem001over01_01;https://dbnl.org/nieuws/text.php?id=crem001over01;;proza
crem001betu01;Betuwsche novellen;1856;1ste druk;393341704;leide001univ01;1;1856;crem001;J.J.;;Cremer;1827;1880;01-sep;05-jun;Arnhem;Den Haag;arnhe001;;denha004;;0;https://dbnl.org/tekst/crem001betu01_01;crem001betu01_01;2002_07   ;proza
crem001dani01;Daniël Sils;1856;1ste druk;393476065;leide001univ01;1;1856;crem001;J.J.;;Cremer;1827;1880;01-sep;05-jun;Arnhem;Den Haag;arnhe001;;denha004;;0;https://dbnl.org/tekst/crem001dani01_01;crem001dani01_01;2005_12   ;proza
crem001over02;Overbetuwsche novellen;1856;1ste druk;;;1;1856;crem001;J.J.;;Cremer;1827;1880;01-sep;05-jun;Arnhem;Den Haag;arnhe001;;denha004;;0;https://dbnl.org/tekst/crem001over02_01;https://dbnl.org/nieuws/text.php?id=crem001over02;;proza
crem001hart02;'t Hart op de Vêluw;1878;?;393541193;leide001dbnl01;3;1878;crem001;J.J.;;Cremer;1827;1880;01-sep;05-jun;Arnhem;Den Haag;arnhe001;;denha004;;0;https://dbnl.org/tekst/crem001hart02_01;https://dbnl.org/nieuws/text.php?id=crem001hart02;;proza
crem001wint01;Een winternacht;1854;1ste druk;;;1;1854;crem001;J.J.;;Cremer;1827;1880;01-sep;05-jun;Arnhem;Den Haag;arnhe001;;denha004;;0;https://dbnl.org/tekst/crem001wint01_01;https://dbnl.org/nieuws/text.php?id=crem001wint01;;proza
crem001fred01;Frederik Hendrik Hendriks;1865;1ste druk;;;1;1865;crem001;J.J.;;Cremer;1827;1880;01-sep;05-jun;Arnhem;Den Haag;arnhe001;;denha004;;0;https://dbnl.org/tekst/crem001fred01_01;https://dbnl.org/nieuws/text.php?id=crem001fred01;;non-fictie
_bat002bate01;Dat batement van recepten;1525;;;;1;1525;_bat002;anoniem;;Batement van recepten;;;;;;;;;;;0;https://dbnl.org/tekst/_bat002bate01_01;https://dbnl.org/nieuws/text.php?id=_bat002bate01;;non-fictie
tedi002thie01;Thieme's zakwoordenboekje. Engelsch-Hollandsch;1869;1ste druk;39497493X;leide001dbnl01;1;1869;tedi002;B.L.;;Teding van Berkhout;1832;1900;;;;;;;;;0;https://dbnl.org/tekst/tedi002thie01_01;https://dbnl.org/nieuws/text.php?id=tedi002thie01;;sec - taalkunde
perp002onde01;Onderwijs voor kinderen;1782;1ste druk;393467627;denha004koni01;1;1782;perp002;Willem Emmery;de;Perponcher;1741;1819;16-apr;25-jun;Den Haag;Utrecht;denha004;;utrec001;;0;https://dbnl.org/tekst/perp002onde01_01;perp002onde01_01;2005_12   ;jeugdliteratuur
